Beauty and the Beast,1991-10-22,25000000,"Paige O'Hara, Belle (voice), Robby Benson, Beast (voice), Richard White, Gaston (voice), Jerry Orbach, Lumiere (voice), David Ogden Stiers, Cogsworth / Narrator (voice), Angela Lansbury, Mrs. Potts (voice), Rex Everhart, Maurice (voice), Jesse Corti, Lefou (voice), Bradley Pierce, Chip (voice)","Romance, Family, Animation, Fantasy",7.734
Murder on the Orient Express,2017-11-03,55000000,"Kenneth Branagh, Hercule Poirot, Tom Bateman, Mr. Bouc, Michelle Pfeiffer, Caroline Hubbard, Johnny Depp, Samuel Ratchett / Cassetti, Josh Gad, Hector MacQueen, Willem Dafoe, Gerhard Hardman, Judi Dench, Natalia Dragomiroff, Derek Jacobi, Edward Masterman, Leslie Odom Jr., Dr. Arbuthnot","Drama, Mystery, Crime",6.706
Men in Black II,2002-07-03,140000000,"Will Smith, Jay, Tommy Lee Jones, Kay, Lara Flynn Boyle, Serleena, Rosario Dawson, Laura Vasquez, Johnny Knoxville, Scrad / Charlie, Rip Torn, Zed, Tony Shalhoub, Jeebs, Patrick Warburton, Agent Tee, Jack Kehler, Ben","Action, Adventure, Comedy, Science Fiction",6.359
Bird Box,2018-12-13,19800000,"Sandra Bullock, Malorie Hayes, Trevante Rhodes, Tom, John Malkovich, Douglas, Sarah Paulson, Jessica, Jacki Weaver, Cheryl, Rosa Salazar, Lucy, Danielle Macdonald, Olympia, Lil Rel Howery, Charlie, Tom Hollander, Gary","Thriller, Drama, Science Fiction",6.854
Mission: Impossible - Ghost Protocol,2011-12-07,145000000,"Tom Cruise, Ethan Hunt, Paula Patton, Jane Carter, Simon Pegg, Benjamin 'Benji' Dunn, Jeremy Renner, William Brandt, Michael Nyqvist, Kurt Hendricks, Vladimir Mashkov, Anatoly Sidorov, Samuli Edelmann, Marius Wistrom, Ivan Shvedoff, Leonid Lisenker, Anil Kapoor, Brij Nath","Action, Thriller, Adventure",7.069
The Fast and the Furious,2001-06-22,38000000,,,6.965
Zack Snyder's Justice League,2021-03-18,70000000,"Ben Affleck, Bruce Wayne / Batman, Henry Cavill, Clark Kent / Superman / Kal-El, Gal Gadot, Diana Prince / Wonder Woman, Jason Momoa, Arthur Curry / Aquaman, Ezra Miller, Barry Allen / The Flash, Ray Fisher, Victor Stone / Cyborg, Amy Adams, Lois Lane, Jeremy Irons, Alfred Pennyworth, Connie Nielsen, Queen Hippolyta","Action, Adventure, Fantasy, Science Fiction",8.19
Venom: Let There Be Carnage,2021-09-30,110000000,"Tom Hardy, Eddie Brock / Venom, Woody Harrelson, Cletus Kasady / Carnage, Michelle Williams, Anne Weying, Naomie Harris, Frances Louise Barrison / Shriek, Reid Scott, Dr. Dan Lewis, Stephen Graham, Detective Mulligan, Peggy Lu, Mrs. Chen, Sian Webber, Dr. Pazzo, Michelle Greenidge, Mugging Victim","Science Fiction, Action, Adventure",6.833
Requiem for a Dream,2000-10-06,4500000,"Ellen Burstyn, Sara Goldfarb, Jared Leto, Harry Goldfarb, Jennifer Connelly, Marion Silver, Marlon Wayans, Tyrone C. Love, Christopher McDonald, Tappy Tibbons, Keith David, Big Tim, Louise Lasser, Ada, Marcia Jean Kurtz, Rae, Janet Sarno, Mrs. Pearlman","Crime, Drama",8.027
The Pursuit of Happyness,2006-12-14,55000000,"Will Smith, Chris Gardner, Jaden Smith, Christopher Gardner, Thandiwe Newton, Linda Gardner, Brian Howe, Jay Twistle, James Karen, Martin Frohm, Kurt Fuller, Walter Ribbon, Dan Castellaneta, Alan Frakesh, Joe Nuñez, Driver Who Hits Chris, David Fine, Big Guy Rodney",Drama,7.9
The Matrix Revolutions,2003-11-05,150000000,"Keanu Reeves, Thomas A. Anderson / Neo, Laurence Fishburne, Morpheus, Carrie-Anne Moss, Trinity, Hugo Weaving, Agent Smith, Jada Pinkett Smith, Niobe, Mary Alice, Oracle, Harold Perrineau, Link, Monica Bellucci, Persephone, Harry Lennix, Commander Lock","Adventure, Action, Thriller, Science Fiction",6.71
Toy Story 4,2019-06-19,175000000,"Tom Hanks, Woody (voice), Tim Allen, Buzz Lightyear (voice), Annie Potts, Bo Peep (voice), Tony Hale, Forky (voice), Keegan-Michael Key, Ducky (voice), Madeleine McGraw, Bonnie (voice), Christina Hendricks, Gabby Gabby (voice), Jordan Peele, Bunny (voice), Keanu Reeves, Duke Caboom (voice)","Family, Adventure, Animation, Comedy, Fantasy",7.5
Ice Age: The Meltdown,2006-03-29,80000000,"Ray Romano, Manny (voice), John Leguizamo, Sid (voice), Denis Leary, Diego (voice), Queen Latifah, Ellie (voice), Seann William Scott, Crash (voice), Josh Peck, Eddie (voice), Jay Leno, Fast Tony (voice), Will Arnett, Lone Gunslinger Vulture (voice), Chris Wedge, Scrat (voice)","Animation, Family, Comedy, Adventure",6.688
Godzilla vs. Kong,2021-03-24,200000000,"Alexander Skarsgård, Nathan Lind, Millie Bobby Brown, Madison Russell, Rebecca Hall, Ilene Andrews, Brian Tyree Henry, Bernie Hayes, Shun Oguri, Ren Serizawa, Eiza González, Maia Simmons, Julian Dennison, Josh Valentine, Lance Reddick, Guillermin, Kyle Chandler, Mark Russell","Action, Fantasy, Science Fiction",7.661
Frozen II,2019-11-20,150000000,"Idina Menzel, Elsa (voice), Kristen Bell, Anna (voice), Josh Gad, Olaf (voice), Jonathan Groff, Kristoff (voice), Sterling K. Brown, Mattias (voice), Evan Rachel Wood, Iduna (voice), Alfred Molina, Agnarr (voice), Martha Plimpton, Yelena (voice), Jason Ritter, Ryder (voice)","Family, Animation, Adventure, Comedy, Fantasy",7.272
Star Wars: The Rise of Skywalker,2019-12-18,250000000,"Carrie Fisher, General Leia Organa, Mark Hamill, Luke Skywalker, Daisy Ridley, Rey, Adam Driver, Kylo Ren / Ben Solo, John Boyega, Finn, Oscar Isaac, Poe Dameron, Anthony Daniels, C-3PO, Naomi Ackie, Jannah, Domhnall Gleeson, General Hux","Adventure, Action, Science Fiction",6.365
Into the Wild,2007-09-11,15000000,"Emile Hirsch, Christopher McCandless / Alexander Supertramp, Marcia Gay Harden, Billie McCandless, William Hurt, Walt McCandless, Jena Malone, Carine McCandless / Additional Narration (voice), Brian H. Dierker, Rainey, Catherine Keener, Jan Burres, Vince Vaughn, Wayne Westerberg, Kristen Stewart, Tracy Tatro, Hal Holbrook, Ronald ""Ron"" Franz","Adventure, Drama",7.81
Trainspotting,1996-02-23,4000000,"Ewan McGregor, Mark ""Rent Boy"" Renton, Ewen Bremner, Daniel ""Spud"" Murphy, Jonny Lee Miller, Simon ""Sick Boy"" Williamson, Robert Carlyle, Francis ""Franco"" Begbie, Kelly Macdonald, Diane Coulston, Kevin McKidd, Thomas ""Tommy"" MacKenzie, Peter Mullan, Swanney ""Mother Superior"", James Cosmo, Mr. Renton, Eileen Nicholas, Mrs. Renton","Drama, Crime",8.0
X-Men: The Last Stand,2006-05-24,210000000,,,6.406
The Wolverine,2013-07-23,120000000,,,6.396
Hidden Figures,2016-12-10,25000000,"Taraji P. Henson, Katherine G. Johnson, Octavia Spencer, Dorothy Vaughan, Janelle Monáe, Mary Jackson, Kevin Costner, Al Harrison, Kirsten Dunst, Vivian Mitchell, Jim Parsons, Paul Stafford, Mahershala Ali, Jim Johnson, Glen Powell, John Glenn, Ariana Neal, Joylette Johnson","Drama, History",8.058
Hancock,2008-07-01,150000000,"Will Smith, John Hancock, Charlize Theron, Mary Embrey, Jason Bateman, Ray Embrey, Jae Head, Aaron Embrey, Eddie Marsan, Red, David Mattey, Man Mountain, Maetrix Fitten, Matrix, Thomas Lennon, Mike, Johnny Galecki, Jeremy","Fantasy, Action",6.345
How to Train Your Dragon 2,2014-06-05,145000000,"Jay Baruchel, Hiccup (voice), Cate Blanchett, Valka (voice), Gerard Butler, Stoick (voice), Craig Ferguson, Gobber (voice), America Ferrera, Astrid (voice), Jonah Hill, Snotlout (voice), Christopher Mintz-Plasse, Fishlegs (voice), T.J. Miller, Tuffnut (voice), Kristen Wiig, Ruffnut (voice)","Fantasy, Action, Adventure, Animation, Comedy, Family",7.673
Mulan,1998-06-18,90000000,"Ming-Na Wen, Mulan (voice), Eddie Murphy, Mushu (voice), BD Wong, Shang (voice), Miguel Ferrer, Shan-Yu (voice), Harvey Fierstein, Yao (voice), Freda Foh Shen, Fa Li (voice), June Foray, Grandmother Fa (voice), James Hong, Chi Fu (voice), Miriam Margolyes, The Matchmaker (voice)","Animation, Family, Adventure",7.915
Snowpiercer,2013-08-01,39200000,"Chris Evans, Curtis Everett, Song Kang-ho, Namgoong Minsu, John Hurt, Gilliam, Tilda Swinton, Minister Mason, Jamie Bell, Edgar, Octavia Spencer, Tanya, Ed Harris, Minister Wilford, Ewen Bremner, Andrew, Ko A-sung, Yona","Action, Science Fiction, Drama",6.902
Sonic the Hedgehog,2020-02-12,85000000,"James Marsden, Tom Wachowski, Ben Schwartz, Sonic the Hedgehog (voice), Tika Sumpter, Maddie Wachowski, Natasha Rothwell, Rachel, Adam Pally, Wade Whipple, Neal McDonough, Major Bennington, Jim Carrey, Dr. Robotnik, Lee Majdoub, Agent Stone, Tom Butler, Vice Chairman Walters","Action, Science Fiction, Comedy, Family",7.345
Independence Day,1996-06-25,75000000,"Will Smith, Capt. Steven Hiller, Jeff Goldblum, David Levinson, Bill Pullman, President Thomas J. Whitmore, Margaret Colin, Constance Spano, Vivica A. Fox, Jasmine Dubrow, Judd Hirsch, Julius Levinson, Mary McDonnell, Marilyn Whitmore, Robert Loggia, General William Grey, Randy Quaid, Russell Casse","Action, Adventure, Science Fiction",6.868
Million Dollar Baby,2004-12-15,30000000,"Hilary Swank, Maggie Fitzgerald, Clint Eastwood, Frankie Dunn, Morgan Freeman, Eddie 'Scrap-Iron' Dupris, Jay Baruchel, Danger Barch, Mike Colter, Big Willie Little, Lucia Rijker, Billie 'The Blue Bear', Brían F. O'Byrne, Father Horvak, Anthony Mackie, Shawrelle Berry, Margo Martindale, Earline Fitzgerald",Drama,7.958
The Greatest Showman,2017-12-20,84000000,"Hugh Jackman, P. T. Barnum, Zac Efron, Phillip Carlyle, Michelle Williams, Charity Barnum, Rebecca Ferguson, Jenny Lind, Zendaya, Anne Wheeler, Keala Settle, Lettie Lutz, Yahya Abdul-Mateen II, W. D. Wheeler, Natasha Liu Bordizzo, Deng Yan, Paul Sparks, James Gordon Bennett",Drama,7.908
Shazam!,2019-03-29,80000000,"Zachary Levi, Shazam, Mark Strong, Doctor Thaddeus  Sivana, Asher Angel, Billy Batson, Jack Dylan Grazer, Freddy Freeman, Adam Brody, Super Hero Freddy, Djimon Hounsou, Wizard, Faithe Herman, Darla Dudley, Meagan Good, Super Hero Darla, Grace Caroline Currey, Mary Bromfield","Action, Comedy, Fantasy",7.034
Fantastic Four,2005-06-29,100000000,"Miles Teller, Reed Richards / Mr. Fantastic, Michael B. Jordan, Johnny Storm / The Human Torch, Kate Mara, Sue Storm / Invisible Woman, Jamie Bell, Ben Grimm / The Thing, Toby Kebbell, Victor Domashev / Doctor Doom, Reg E. Cathey, Dr. Franklin Storm, Tim Blake Nelson, Harvey Elder, Joshua Montes, Quarterback Speech School Kid, Dan Castellaneta, Mr. Kenny","Action, Adventure, Science Fiction",5.775
Aliens,1986-07-18,18500000,"Sigourney Weaver, Lt. Ellen Louise Ripley, Michael Biehn, Cpl. Dwayne Hicks, Lance Henriksen, Lance Bishop, Bill Paxton, Pvt. William L. Hudson, Jenette Goldstein, Pvt. Jenette Vasquez, Carrie Henn, Rebecca ""Newt"" Jorden, Paul Reiser, Carter J. Burke, Mark Rolston, Pvt. Mark Drake, William Hope, Lt. Scott Gorman","Action, Thriller, Science Fiction",7.933
Tenet,2020-08-22,205000000,"John David Washington, The Protagonist, Robert Pattinson, Neil, Elizabeth Debicki, Kat, Kenneth Branagh, Andrei Sator, Dimple Kapadia, Priya, Himesh Patel, Mahir, Aaron Taylor-Johnson, Ives, Michael Caine, Sir Michael Crosby, Clémence Poésy, Barbara","Action, Thriller, Science Fiction",7.191
Jojo Rabbit,2019-10-18,14000000,"Roman Griffin Davis, Johannes ""Jojo"" Betzler, Thomasin McKenzie, Elsa Korr, Scarlett Johansson, Rosie Betzler, Taika Waititi, Adolf Hitler, Sam Rockwell, Captain Klenzendorf, Rebel Wilson, Fraulein Rahm, Alfie Allen, Sub-Officer Finkel, Stephen Merchant, Captain Deertz, Archie Yates, Yorki","Comedy, War, Drama",8.042
District 9,2009-08-05,30000000,"Sharlto Copley, Wikus van der Merwe, Jason Cope, Christopher Johnson / Grey Bradnam / Trent, Nathalie Boltt, Sarah Livingstone - Sociologist, Sylvaine Strike, Dr Katrina McKenzie, Elizabeth Mkandawie, Interviewee, John Sumner, Les Feldman - MIL Engineer, William Allen Young, Dirk Michaels, Nick Blake, Francois Moraneu - CIV Engineer Team, Greg Melvill-Smith, Interviewer",Science Fiction,7.423
Howl's Moving Castle,2004-09-09,24000000,"Chieko Baisho, Sophie (voice), Takuya Kimura, Howl (voice), Akihiro Miwa, Witch of the Waste (voice), Tatsuya Gashûin, Calcifer (voice), Ryunosuke Kamiki, Markl (voice), Mitsunori Isaki, Kosho (voice), Yo Oizumi, Prince Justin / Turnip Head (voice), Akio Otsuka, King of Ingary (voice), Daijirô Harada, Heen (voice)","Fantasy, Animation, Adventure",8.402
Room,2015-10-16,13000000,"Brie Larson, Joy ""Ma"" Newsome, Jacob Tremblay, Jack Newsome, Joan Allen, Nancy Newsome, William H. Macy, Robert Newsome, Sean Bridgers, Old Nick, Tom McCamus, Leo, Amanda Brugel, Officer Parker, Joe Pingue, Officer Grabowski, Cas Anvar, Dr. Mittal","Drama, Thriller",8.033
Home Alone 2: Lost in New York,1992-11-19,18000000,"Macaulay Culkin, Kevin McCallister, Joe Pesci, Harry Lyme, Daniel Stern, Marv Murchins, Catherine O'Hara, Kate McCallister, John Heard, Peter McCallister, Devin Ratray, Buzz McCallister, Hillary Wolf, Megan McCallister, Maureen Elisabeth Shay, Linnie McCallister, Michael C. Maronna, Jeff McCallister","Comedy, Family, Adventure",6.705
The Da Vinci Code,2006-05-17,125000000,"Tom Hanks, Robert Langdon, Audrey Tautou, Sophie Neveu, Ian McKellen, Sir Leigh Teabing, Jean Reno, Captain Bezu Fache, Paul Bettany, Silas, Alfred Molina, Bishop Manuel Aringarosa, Jürgen Prochnow, André Vernet, Jean-Yves Berteloot, Rémy Jean, Etienne Chicot, Lt. Collet","Thriller, Mystery",6.721
The Bourne Identity,2002-06-14,60000000,"Matt Damon, Jason Bourne, Franka Potente, Marie Helena Kreutz, Chris Cooper, Alexander Conklin, Clive Owen, The Professor, Brian Cox, Ward Abbott, Adewale Akinnuoye-Agbaje, Nykwana Wombosi, Gabriel Mann, Danny Zorn, Julia Stiles, Nicky Parsons, Walton Goggins, Research Tech","Action, Drama, Mystery, Thriller",7.463
The Twilight Saga: New Moon,2009-11-18,50000000,"Kristen Stewart, Bella Swan, Robert Pattinson, Edward Cullen, Taylor Lautner, Jacob Black, Dakota Fanning, Jane, Michael Sheen, Aro, Ashley Greene, Alice Cullen, Rachelle Lefevre, Victoria Sutherland, Billy Burke, Charlie Swan, Peter Facinelli, Dr. Carlisle Cullen","Adventure, Fantasy, Drama, Romance",6.003
Encanto,2021-10-13,50000000,"Stephanie Beatriz, Mirabel Madrigal (voice), María Cecilia Botero, Abuela Alma Madrigal (voice), John Leguizamo, Bruno Madrigal (voice), Mauro Castillo, Félix Madrigal (voice), Jessica Darrow, Luisa Madrigal (voice), Angie Cepeda, Julieta Madrigal  (voice), Carolina Gaitán, Pepa Madrigal (voice), Diane Guerrero, Isabela Madrigal (voice), Wilmer Valderrama, Agustín Madrigal (voice)","Animation, Comedy, Family, Fantasy",7.63
Unbreakable,2000-11-22,75000000,"Bruce Willis, David Dunn, Samuel L. Jackson, Elijah Price, Robin Wright, Audrey Dunn, Spencer Treat Clark, Joseph Dunn, Charlayne Woodard, Elijah's Mother, Eamonn Walker, Dr. Mathison, Leslie Stefanson, Kelly, Johnny Hiram Jamison, Elijah Age 13, Michaelia Carroll, Babysitter","Thriller, Drama, Mystery",7.134
Star Trek Into Darkness,2013-05-05,190000000,"Chris Pine, James T. Kirk, Zachary Quinto, Spock, Zoe Saldaña, Nyota Uhura, Karl Urban, Leonard 'Bones' McCoy, Simon Pegg, Montgomery 'Scotty' Scott, John Cho, Hikaru Sulu, Benedict Cumberbatch, John Harrison, Anton Yelchin, Pavel Chekov, Bruce Greenwood, Christopher Pike","Action, Adventure, Science Fiction",7.328
The Batman,2022-03-01,185000000,"Robert Pattinson, Bruce Wayne / The Batman, Zoë Kravitz, Selina Kyle / Catwoman, Paul Dano, Edward Nashton / The Riddler, Jeffrey Wright, Lt. James Gordon, John Turturro, Carmine Falcone, Peter Sarsgaard, District Attorney Gil Colson, Andy Serkis, Alfred Pennyworth, Colin Farrell, Oswald 'Oz' Cobblepot / The Penguin, Jayme Lawson, Bella Reál","Crime, Mystery, Thriller",7.705
xXx: Return of Xander Cage,2017-01-13,85000000,"Vin Diesel, Xander Cage, Donnie Yen, Xiang, Deepika Padukone, Serena Unger, Kris Wu, Nicks, Ruby Rose, Adele Wolff, Tony Jaa, Talon, Nina Dobrev, Rebecca 'Becky' Clearidge, Rory McCann, Tennyson Torch, Toni Collette, Jane Marke","Action, Adventure, Crime",6.138
A Bug's Life,1998-11-25,120000000,"Dave Foley, Flik (voice), Kevin Spacey, Hopper (voice), Julia Louis-Dreyfus, Atta (voice), Hayden Panettiere, Dot (voice), Phyllis Diller, Queen (voice), Richard Kind, Molt (voice), David Hyde Pierce, Slim (voice), Joe Ranft, Heimlich (voice), Denis Leary, Francis (voice)","Adventure, Animation, Comedy, Family",6.969
Cruella,2021-05-26,200000000,"Emma Stone, Estella / Cruella, Emma Thompson, The Baroness, Joel Fry, Jasper, Paul Walter Hauser, Horace, Mark Strong, John the Valet, Tipper Seifert-Cleveland, Estella (12 yrs), Kirby Howell-Baptiste, Anita Darling, Emily Beecham, Catherine, John McCrea, Artie","Comedy, Crime",8.055
Indiana Jones and the Temple of Doom,1984-05-23,28000000,"Harrison Ford, Indiana Jones, Kate Capshaw, Willie Scott, Ke Huy Quan, Short Round, Amrish Puri, Mola Ram, Roshan Seth, Chattar Lal, Philip Stone, Phillip Blumburtt, Roy Chiao, Lao Che, David Yip, Wu Han, Ric Young, Kao Kan","Adventure, Action",7.294
Watchmen,2009-03-04,130000000,"Malin Åkerman, Laurie Jupiter / Silk Spectre II, Patrick Wilson, Dan Dreiberg / Nite Owl II, Billy Crudup, Jon Osterman / Dr. Manhattan, Matthew Goode, Adrian Veidt / Ozymandias, Jackie Earle Haley, Walter Kovacs / Rorschach, Jeffrey Dean Morgan, Edward Blake / The Comedian, Carla Gugino, Sally Jupiter / Silk Spectre, Laura Mennell, Janey Slater, Matt Frewer, Edgar Jacobi / Moloch the Mystic","Action, Mystery, Science Fiction",7.333
The Nightmare Before Christmas,1993-10-09,24000000,"Chris Sarandon, Jack Skellington (voice), Danny Elfman, Jack Skellington (singing) / Barrel / Clown with the Tear away Face (voice), Catherine O'Hara, Sally / Shock (voice), Ken Page, Oogie Boogie (voice), William Hickey, Dr. Finkelstein (voice), Glenn Shadix, Mayor (voice), Edward Ivory, Santa Claus (voice), Paul Reubens, Lock (voice), Kerry Katz, Man Under Stairs / Vampire / Corpse Dad (voice)","Fantasy, Animation, Family",7.841
Shang-Chi and the Legend of the Ten Rings,2021-09-01,150000000,"Simu Liu, Shaun / Shang-Chi, Tony Leung Chiu-wai, Xu Wenwu / The Mandarin, Awkwafina, Katy Chen, Zhang Meng'er, Xu Xialing, Fala Chen, Ying Li, Michelle Yeoh, Ying Nan, Yuen Wah, Master Guang Bo, Ben Kingsley, Trevor Slattery, Florian Munteanu, Razor Fist","Action, Adventure, Fantasy",7.589
Alita: Battle Angel,2019-01-31,170000000,"Rosa Salazar, Alita, Christoph Waltz, Dr. Dyson Ido, Jennifer Connelly, Chiren, Mahershala Ali, Vector, Ed Skrein, Zapan, Jackie Earle Haley, Grewishka, Keean Johnson, Hugo, Lana Condor, Koyomi, Jorge Lendeborg Jr., Tanji","Action, Science Fiction, Adventure",7.219
365 Days,2020-02-07,0,"Anna-Maria Sieklucka, Laura Biel, Michele Morrone, Massimo Torricelli, Bronisław Wrocławski, Mario, Otar Saralidze, Domenico, Magdalena Lamparska, Olga, Natasza Urbańska, Anna, Grażyna Szapołowska, Klara (Laura's Mother), Tomasz Stockinger, Thomasz (Laura's Father), Gianni Parisi, Massimo's Father","Romance, Drama",7.063
Godzilla,2014-05-14,160000000,"Aaron Taylor-Johnson, Ford Brody, Elizabeth Olsen, Elle Brody, Juliette Binoche, Sandra Brody, Bryan Cranston, Joe Brody, Ken Watanabe, Dr. Ishiro Serizawa, Sally Hawkins, Dr. Vivienne Graham, Al Sapienza, Huddleston, David Strathairn, Admiral William Stenz, James Pizzinato, HALO Jumper","Action, Drama, Science Fiction",6.289
The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,120000000,"Robert Pattinson, Edward Cullen, Kristen Stewart, Bella Swan, Taylor Lautner, Jacob Black, Peter Facinelli, Carlisle Cullen, Elizabeth Reaser, Esme Cullen, Ashley Greene, Alice Cullen, Jackson Rathbone, Jasper Hale, Nikki Reed, Rosalie Hale, Kellan Lutz, Emmett Cullen","Adventure, Fantasy, Drama, Romance",6.468
The Pianist,2002-09-17,35000000,"Adrien Brody, Władysław 'Władek' Szpilman, Thomas Kretschmann, Captain Wilm Hosenfeld, Frank Finlay, Father, Maureen Lipman, Mother, Emilia Fox, Dorota, Ed Stoppard, Henryk Szpilman, Julia Rayner, Regina Szpilman, Jessica Kate Meyer, Halina Szpilman, Michal Zebrowski, Jurek","Drama, War",8.382
The Mummy,1999-04-16,80000000,"Brendan Fraser, Rick O'Connell, Rachel Weisz, Evelyn Carnahan, John Hannah, Jonathan Carnahan, Arnold Vosloo, Imhotep, Patricia Velásquez, Anck-Su-Namun, Kevin J. O'Connor, Beni Gabor, Jonathan Hyde, Allen Chamberlain, Oded Fehr, Ardeth Bay, Erick Avari, Terence Bey","Adventure, Action, Fantasy",6.906
